ID_Usuário,Idade,País,Assinaturas,Tempo_assistido,Genero_favorito,Ultimo_Login
8624,70,Canada,Premium,302.8,Acao,2024-08-02
8625,52,France,Basico,453.19,Ficcao cientifica,2024-10-07
8626,34,Germany,Basico,745.52,Ficcao cientifica,2024-10-06
8627,77,Germany,Padrao,771.33,Romance,2025-02-27
8628,64,Japan,Premium,407.01,Comedia,2025-02-10
8629,41,USA,Basico,542.07,Comedia,2024-11-03
8630,63,USA,Basico,193.51,Documentario,2024-06-14
8631,78,Brazil,Premium,683.96,Horror,2024-04-24
8632,63,USA,Premium,235.37,Drama,2024-05-16
8633,14,UK,Premium,892.65,Ficcao cientifica,2025-01-01
8634,49,Japan,Premium,54.75,Horror,2024-03-22
8635,16,Australia,Premium,909.54,Ficcao cientifica,2024-05-13
8636,57,Mexico,Padrao,971.33,Comedia,2024-06-08
8637,52,Germany,Padrao,720.05,Documentario,2025-03-03
8638,65,Australia,Premium,504.94,Comedia,2024-11-12
8639,41,France,Basico,13.29,Horror,2025-02-24
8640,38,France,Basico,138.1,Drama,2024-05-01
8641,43,UK,Padrao,931.86,Ficcao cientifica,2024-06-13
8642,61,France,Basico,581.88,Ficcao cientifica,2024-12-09
8643,22,Brazil,Premium,561.48,Horror,2024-06-02
8644,65,USA,Padrao,106.1,Drama,2024-09-11
8645,20,India,Padrao,383.29,Comedia,2025-02-09
8646,26,Brazil,Basico,303.35,Documentario,2024-06-21
8647,46,USA,Padrao,164.42,Comedia,2025-01-04
8648,80,France,Padrao,627.78,Documentario,2025-01-05
8649,72,UK,Basico,664.05,Drama,2025-02-09
8650,59,India,Basico,291.59,Ficcao cientifica,2024-12-28
8651,37,Mexico,Padrao,146.86,Documentario,2024-09-19
8652,21,India,Premium,41.01,Horror,2024-05-21
8653,18,India,Premium,88.16,Acao,2024-09-03
8654,27,Germany,Padrao,429.06,Acao,2024-10-27
8655,45,Canada,Premium,734.96,Romance,2024-11-05
8656,24,India,Basico,86.11,Drama,2025-01-09
8657,72,Australia,Padrao,941.28,Documentario,2025-03-07
8658,14,UK,Padrao,477.91,Comedia,2025-03-01
8659,15,Japan,Padrao,317.2,Romance,2025-03-08
8660,33,France,Padrao,554.47,Horror,2025-01-01
8661,62,Germany,Basico,889.15,Comedia,2024-07-28
8662,77,Japan,Basico,89.38,Horror,2024-08-17
8663,54,Japan,Basico,966.4,Romance,2024-07-22
8664,54,USA,Basico,299.64,Horror,2024-12-26
8665,32,Australia,Premium,759.14,Drama,2025-01-01
8666,31,USA,Padrao,253.71,Comedia,2024-05-03
8667,65,Canada,Premium,991.26,Horror,2024-07-05
8668,49,Mexico,Basico,781.86,Documentario,2024-07-06
8669,52,Japan,Premium,721.81,Romance,2025-02-27
8670,15,India,Basico,451.72,Drama,2024-04-01
8671,45,Canada,Padrao,852.01,Comedia,2024-12-21
8672,29,India,Premium,517.2,Acao,2024-09-24
8673,37,India,Premium,950.56,Comedia,2025-01-12
8674,14,France,Padrao,85.93,Ficcao cientifica,2024-03-11
8675,62,Mexico,Basico,837.58,Acao,2024-09-29
8676,31,Japan,Padrao,416.59,Acao,2024-07-14
8677,77,UK,Basico,953.38,Horror,2024-05-25
8678,47,Brazil,Basico,398.87,Ficcao cientifica,2024-09-21
8679,64,Mexico,Premium,57.43,Horror,2024-08-24
8680,40,USA,Basico,509.87,Acao,2024-04-26
8681,54,Germany,Padrao,278.53,Romance,2024-12-12
8682,53,Australia,Padrao,884.59,Ficcao cientifica,2025-02-03
8683,19,Canada,Padrao,42.14,Comedia,2025-01-02
8684,76,Germany,Padrao,27.87,Acao,2024-06-14
8685,50,USA,Premium,733.16,Documentario,2025-03-01
8686,67,Australia,Premium,861.5,Acao,2025-02-01
8687,75,France,Premium,651.27,Acao,2024-06-06
8688,16,Brazil,Basico,342.56,Comedia,2024-04-02
8689,40,USA,Premium,747.42,Drama,2024-09-14
8690,50,Germany,Premium,664.61,Romance,2024-11-10
8691,63,Canada,Basico,273.75,Drama,2024-06-14
8692,56,Mexico,Premium,883.74,Ficcao cientifica,2024-11-27
8693,17,Canada,Padrao,432.67,Drama,2024-09-18
8694,62,Australia,Padrao,582.65,Horror,2024-10-18
8695,28,Canada,Basico,728.12,Ficcao cientifica,2025-01-01
8696,37,Mexico,Premium,28.24,Romance,2024-12-26
8697,64,Australia,Basico,888.46,Ficcao cientifica,2025-01-25
8698,43,Japan,Premium,517.17,Drama,2024-08-20
8699,58,UK,Padrao,330.51,Acao,2024-05-29
8700,53,Mexico,Premium,556.03,Documentario,2024-11-20
8701,32,India,Premium,692.29,Drama,2024-10-06
8702,24,France,Padrao,178.8,Horror,2024-03-24
8703,70,Mexico,Basico,407.4,Documentario,2024-07-17
8704,32,Germany,Basico,354.76,Horror,2024-11-05
8705,76,India,Premium,187.58,Drama,2024-08-26
8706,40,Germany,Padrao,18.75,Romance,2024-07-25
8707,17,UK,Basico,295.89,Romance,2024-06-07
8708,79,Canada,Premium,382.72,Horror,2025-02-21
8709,49,India,Basico,613.05,Romance,2024-04-25
8710,70,Japan,Premium,103.01,Comedia,2025-01-17
8711,45,Brazil,Basico,762.88,Documentario,2025-02-18
8712,41,Germany,Basico,455.99,Documentario,2024-07-26
8713,30,Canada,Premium,358.67,Romance,2025-01-07
8714,40,Canada,Padrao,731.67,Horror,2024-04-03
8715,63,India,Padrao,631.1,Romance,2024-10-20
8716,69,UK,Basico,940.8,Horror,2025-01-31
8717,30,Germany,Padrao,511.27,Ficcao cientifica,2024-03-28
8718,38,France,Basico,916.28,Drama,2024-03-23
8719,52,Australia,Padrao,514.39,Documentario,2024-05-18
8720,47,UK,Padrao,873.69,Documentario,2024-12-09
8721,75,Brazil,Premium,248.8,Acao,2024-08-23
8722,33,Mexico,Padrao,693.42,Comedia,2024-04-22
8723,76,France,Premium,817.02,Acao,2024-08-08
8724,46,UK,Basico,989.84,Ficcao cientifica,2024-10-25
8725,65,Australia,Premium,293.45,Ficcao cientifica,2024-06-16
8726,75,Germany,Premium,884.16,Ficcao cientifica,2024-07-02
8727,17,Mexico,Padrao,332.23,Documentario,2024-04-20
8728,20,Mexico,Premium,998.95,Comedia,2024-05-01
8729,51,India,Premium,655.01,Romance,2024-12-12
8730,34,Japan,Premium,742.77,Horror,2025-01-20
8731,13,France,Basico,274.9,Comedia,2024-10-03
8732,63,Brazil,Premium,636.51,Drama,2024-06-12
8733,19,Brazil,Padrao,362.0,Acao,2025-01-13
8734,20,USA,Basico,809.13,Ficcao cientifica,2025-02-03
8735,43,Mexico,Premium,18.03,Drama,2024-10-12
8736,70,Canada,Basico,957.47,Documentario,2024-11-29
8737,78,Mexico,Basico,615.77,Drama,2025-02-15
8738,50,Australia,Premium,156.0,Comedia,2024-03-17
8739,75,Canada,Premium,127.04,Ficcao cientifica,2024-09-03
8740,47,Brazil,Basico,862.12,Horror,2025-02-02
8741,40,France,Premium,183.85,Drama,2024-11-11
8742,70,India,Premium,293.0,Romance,2024-05-21
8743,56,Japan,Padrao,794.67,Romance,2024-03-23
8744,43,Australia,Premium,515.54,Acao,2024-05-14
8745,76,Mexico,Padrao,431.66,Acao,2024-04-29
8746,76,Canada,Basico,81.03,Comedia,2024-03-17
8747,19,USA,Padrao,13.23,Romance,2024-10-10
8748,64,Mexico,Basico,573.74,Romance,2024-09-01
8749,17,Australia,Padrao,203.98,Horror,2024-05-15
8750,38,Germany,Premium,909.57,Horror,2024-09-18
8751,75,Australia,Basico,564.62,Romance,2024-03-11
8752,66,USA,Padrao,227.23,Ficcao cientifica,2024-04-09
8753,37,Mexico,Padrao,133.49,Comedia,2025-02-07
8754,75,India,Basico,492.51,Documentario,2024-08-26
8755,15,Australia,Basico,863.3,Horror,2024-09-08
8756,17,Canada,Basico,998.87,Drama,2024-06-24
8757,57,Japan,Padrao,46.81,Ficcao cientifica,2024-09-26
8758,45,Canada,Premium,800.67,Documentario,2024-07-09
8759,40,UK,Basico,248.81,Comedia,2024-04-12
8760,80,France,Basico,763.75,Comedia,2024-03-28
8761,14,France,Basico,327.13,Horror,2024-05-30
8762,19,France,Basico,415.95,Drama,2024-08-16
8763,78,Australia,Padrao,59.08,Comedia,2024-03-15
8764,51,USA,Premium,53.73,Acao,2024-05-26
8765,66,Japan,Premium,983.56,Horror,2024-05-24
8766,60,India,Premium,631.21,Horror,2024-04-15
8767,56,USA,Basico,456.68,Ficcao cientifica,2024-06-16
8768,47,Japan,Premium,260.69,Romance,2024-08-30
8769,71,Canada,Premium,118.4,Horror,2024-09-03
8770,57,Japan,Premium,403.78,Ficcao cientifica,2025-01-22
8771,19,Japan,Premium,804.74,Acao,2024-05-23
8772,79,UK,Premium,144.82,Documentario,2024-05-12
8773,44,Australia,Basico,527.01,Acao,2024-07-31
8774,39,Australia,Padrao,400.16,Romance,2025-02-20
8775,47,Germany,Padrao,900.03,Drama,2024-05-23
8776,39,USA,Basico,687.74,Documentario,2024-04-13
8777,75,UK,Premium,369.51,Comedia,2024-05-14
8778,28,India,Premium,661.04,Comedia,2024-05-15
8779,77,UK,Premium,386.97,Horror,2024-11-30
8780,60,Mexico,Basico,986.07,Ficcao cientifica,2025-03-01
8781,80,France,Padrao,828.71,Acao,2025-01-25
8782,24,Canada,Basico,111.16,Horror,2024-03-14
8783,79,Mexico,Padrao,35.93,Horror,2024-06-05
8784,45,Japan,Basico,980.94,Ficcao cientifica,2025-03-08
8785,59,Germany,Padrao,234.19,Drama,2024-06-24
8786,30,USA,Basico,891.85,Acao,2024-04-10
8787,51,India,Basico,295.39,Comedia,2024-04-23
8788,72,Japan,Padrao,749.7,Ficcao cientifica,2024-11-21
8789,50,USA,Premium,337.19,Documentario,2024-05-21
8790,71,UK,Basico,661.44,Ficcao cientifica,2025-03-05
8791,20,India,Padrao,53.79,Romance,2024-12-30
8792,79,Mexico,Premium,467.36,Ficcao cientifica,2024-04-02
8793,15,Canada,Basico,308.4,Ficcao cientifica,2025-01-21
8794,55,India,Premium,549.51,Ficcao cientifica,2024-08-05
8795,53,Australia,Premium,950.31,Comedia,2024-10-19
8796,54,Australia,Padrao,400.29,Drama,2025-01-05
8797,29,Mexico,Premium,725.95,Horror,2024-10-05
8798,68,Canada,Basico,109.82,Horror,2024-04-12
8799,56,India,Premium,305.31,Acao,2024-09-11
8800,53,Germany,Basico,839.04,Documentario,2024-08-25
8801,70,Australia,Padrao,11.05,Documentario,2024-04-22
8802,63,USA,Basico,506.9,Documentario,2024-04-29
8803,25,USA,Premium,263.75,Drama,2024-08-04
8804,40,Germany,Basico,420.74,Comedia,2024-03-17
8805,63,Germany,Basico,537.17,Comedia,2024-09-30
8806,57,Brazil,Premium,620.68,Acao,2024-07-03
8807,63,Germany,Premium,837.74,Acao,2024-10-10
8808,15,Brazil,Basico,505.99,Horror,2024-04-26
8809,40,Canada,Padrao,388.52,Acao,2024-08-18
8810,59,France,Padrao,266.44,Comedia,2024-05-16
8811,70,UK,Premium,906.18,Documentario,2024-12-18
8812,26,Mexico,Premium,177.24,Acao,2025-02-20
8813,14,Germany,Padrao,30.36,Romance,2024-11-24
8814,40,Japan,Basico,642.24,Romance,2024-06-03
8815,14,India,Padrao,73.69,Acao,2025-02-15
8816,22,Australia,Basico,336.77,Documentario,2024-09-14
8817,27,India,Padrao,111.37,Comedia,2024-08-04
8818,41,Germany,Padrao,646.27,Horror,2024-03-23
8819,76,Mexico,Basico,55.32,Acao,2024-07-11
8820,72,Brazil,Premium,414.35,Horror,2024-07-05
8821,25,Japan,Padrao,905.55,Romance,2024-04-08
8822,56,France,Basico,372.42,Comedia,2025-02-05
8823,22,Germany,Basico,943.65,Comedia,2024-09-26
8824,62,India,Basico,846.09,Comedia,2025-01-03
8825,51,Australia,Padrao,325.35,Comedia,2024-07-09
8826,32,Mexico,Padrao,688.7,Horror,2024-03-12
8827,31,USA,Basico,723.92,Comedia,2025-02-27
8828,30,France,Padrao,521.93,Ficcao cientifica,2024-07-12
8829,43,India,Basico,900.67,Acao,2024-11-30
8830,20,UK,Padrao,47.91,Drama,2024-04-30
8831,46,USA,Padrao,991.08,Romance,2024-10-30
8832,71,Brazil,Premium,235.67,Horror,2024-10-21
8833,79,Brazil,Padrao,225.96,Ficcao cientifica,2024-09-20
8834,61,USA,Premium,184.65,Documentario,2025-02-05
8835,78,India,Basico,766.26,Drama,2024-04-17
8836,58,Brazil,Basico,443.83,Horror,2024-10-21
8837,62,USA,Padrao,251.13,Drama,2025-01-01
8838,22,UK,Premium,777.3,Documentario,2024-06-14
8839,67,Germany,Premium,990.96,Romance,2025-02-18
8840,42,Canada,Basico,552.39,Documentario,2024-08-30
8841,54,Australia,Premium,216.75,Documentario,2024-07-28
8842,31,UK,Basico,788.96,Romance,2024-09-16
8843,39,Canada,Padrao,597.32,Documentario,2024-10-17
8844,34,France,Basico,27.24,Acao,2024-10-04
8845,67,India,Padrao,573.14,Ficcao cientifica,2024-05-17
8846,28,Australia,Padrao,577.48,Ficcao cientifica,2025-03-06
8847,36,Mexico,Basico,436.47,Drama,2025-01-04
8848,26,Australia,Padrao,830.65,Horror,2024-10-15
8849,60,Australia,Premium,893.0,Comedia,2024-08-07
8850,63,UK,Padrao,186.16,Documentario,2024-04-03
8851,43,UK,Premium,972.36,Horror,2024-08-26
8852,13,Canada,Basico,86.86,Comedia,2024-09-18
8853,45,Japan,Padrao,895.81,Drama,2024-06-26
8854,54,France,Premium,660.13,Romance,2025-02-21
8855,74,Mexico,Premium,988.71,Documentario,2024-06-12
8856,32,UK,Premium,358.54,Romance,2024-10-02
8857,48,India,Premium,101.28,Ficcao cientifica,2025-02-24
8858,26,India,Premium,893.49,Drama,2024-09-01
8859,29,Brazil,Padrao,680.82,Drama,2024-12-26
8860,20,France,Padrao,505.45,Drama,2024-08-25
8861,20,Japan,Basico,843.03,Documentario,2024-07-21
8862,40,Brazil,Basico,814.88,Drama,2024-09-30
8863,27,India,Padrao,241.16,Romance,2025-01-08
8864,42,Mexico,Premium,380.33,Horror,2025-02-02
8865,70,Japan,Padrao,761.74,Horror,2024-04-22
8866,40,France,Padrao,531.16,Documentario,2024-08-20
8867,51,Germany,Premium,391.35,Comedia,2024-03-30
8868,70,Brazil,Padrao,475.63,Ficcao cientifica,2024-08-25
8869,51,Brazil,Basico,234.41,Horror,2025-01-07
8870,56,France,Premium,532.99,Acao,2024-03-28
8871,57,USA,Padrao,902.07,Acao,2024-07-19
8872,46,USA,Padrao,271.86,Drama,2024-10-09
8873,70,Germany,Premium,806.34,Ficcao cientifica,2024-12-17
8874,14,Germany,Padrao,210.83,Horror,2024-05-31
8875,59,Mexico,Basico,658.58,Horror,2024-10-27
8876,28,India,Basico,308.73,Documentario,2025-02-11
8877,75,Australia,Premium,33.42,Acao,2024-07-08
8878,66,India,Basico,767.64,Acao,2024-11-27
8879,31,Japan,Premium,568.54,Romance,2024-10-17
8880,30,Brazil,Premium,420.37,Documentario,2024-08-06
8881,18,India,Padrao,73.68,Acao,2024-07-27
8882,79,Brazil,Premium,862.68,Comedia,2024-07-26
8883,45,UK,Padrao,425.13,Drama,2025-02-25
8884,51,Canada,Padrao,695.25,Ficcao cientifica,2024-04-09
8885,22,UK,Padrao,402.43,Acao,2024-07-19
8886,68,Japan,Basico,934.32,Acao,2024-12-15
8887,21,UK,Padrao,683.41,Horror,2024-05-05
8888,33,USA,Basico,525.59,Ficcao cientifica,2024-12-17
8889,61,UK,Basico,955.03,Romance,2024-03-15
8890,54,UK,Padrao,931.57,Ficcao cientifica,2024-11-25
8891,60,Brazil,Basico,945.59,Comedia,2024-08-19
8892,73,Canada,Premium,110.34,Romance,2025-02-24
8893,31,Australia,Premium,938.82,Ficcao cientifica,2024-05-11
8894,79,Mexico,Premium,511.98,Comedia,2024-07-12
8895,28,India,Padrao,114.1,Drama,2024-06-22
8896,66,Australia,Premium,434.82,Horror,2025-01-28
8897,39,USA,Padrao,434.64,Romance,2024-11-20
8898,79,UK,Padrao,484.4,Documentario,2024-04-07
8899,54,UK,Padrao,456.48,Acao,2024-04-02
8900,58,Germany,Basico,481.26,Romance,2025-01-10
8901,43,USA,Premium,799.07,Romance,2024-11-06
8902,57,India,Basico,101.06,Acao,2024-06-25
8903,18,France,Basico,333.02,Documentario,2024-08-28
8904,34,Canada,Padrao,6.77,Comedia,2025-02-13
8905,75,Mexico,Premium,678.27,Horror,2025-01-17
8906,15,Brazil,Padrao,667.72,Acao,2024-11-03
8907,27,Canada,Premium,273.41,Comedia,2024-03-22
8908,49,France,Basico,335.7,Horror,2024-07-06
8909,56,France,Premium,109.09,Comedia,2025-01-15
8910,50,India,Padrao,258.17,Horror,2024-12-21
8911,60,Australia,Padrao,985.62,Documentario,2024-11-26
8912,45,Japan,Premium,224.47,Romance,2024-06-10
8913,63,UK,Padrao,759.25,Drama,2025-02-03
8914,60,India,Premium,855.92,Documentario,2024-12-06
8915,20,USA,Premium,907.35,Drama,2024-10-26
8916,56,Canada,Padrao,784.12,Drama,2025-01-09
8917,16,Germany,Padrao,222.42,Ficcao cientifica,2025-02-23
8918,38,India,Premium,660.61,Acao,2025-01-23
8919,30,Canada,Premium,952.6,Comedia,2025-03-08
8920,27,Australia,Padrao,585.61,Horror,2024-04-13
8921,75,India,Basico,674.96,Documentario,2025-02-04
8922,77,Mexico,Basico,95.19,Horror,2024-11-28
8923,57,India,Premium,449.67,Romance,2024-09-01
8924,31,USA,Padrao,131.69,Horror,2024-10-16
8925,21,USA,Basico,142.55,Comedia,2024-03-09
8926,49,Australia,Padrao,512.04,Documentario,2024-11-17
8927,14,Germany,Basico,814.05,Documentario,2025-01-08
8928,57,Australia,Premium,347.95,Drama,2024-09-18
8929,36,Mexico,Padrao,225.51,Documentario,2024-12-24
8930,39,UK,Padrao,595.22,Drama,2024-11-28
8931,22,India,Basico,53.72,Ficcao cientifica,2025-02-18
8932,51,USA,Basico,873.38,Comedia,2024-10-30
8933,69,Germany,Premium,669.38,Romance,2025-02-08
8934,44,India,Premium,929.92,Romance,2024-04-28
8935,56,Canada,Basico,221.96,Romance,2024-06-27
8936,70,Australia,Padrao,443.41,Ficcao cientifica,2024-11-10
8937,77,Mexico,Padrao,453.09,Ficcao cientifica,2024-04-26
8938,70,Japan,Padrao,90.2,Acao,2024-10-15
8939,54,Germany,Padrao,854.01,Ficcao cientifica,2024-11-29
8940,55,UK,Padrao,23.01,Comedia,2025-01-28
8941,65,Australia,Basico,701.9,Romance,2024-06-12
8942,13,Germany,Basico,958.91,Comedia,2024-12-19
8943,78,USA,Premium,130.42,Acao,2024-11-13
8944,31,USA,Premium,36.31,Drama,2024-11-21
8945,24,Brazil,Premium,403.6,Romance,2024-08-21
8946,29,Germany,Premium,604.86,Ficcao cientifica,2024-04-16
8947,78,Australia,Padrao,687.38,Romance,2024-04-15
8948,69,Canada,Basico,593.91,Ficcao cientifica,2024-08-19
8949,23,Germany,Premium,872.46,Comedia,2024-06-04
8950,24,Canada,Padrao,701.65,Horror,2024-10-22
8951,49,Mexico,Padrao,606.82,Drama,2024-09-26
8952,52,India,Premium,679.2,Acao,2024-05-01
8953,52,India,Padrao,88.06,Documentario,2024-09-04
8954,35,Australia,Premium,277.39,Horror,2024-05-28
8955,56,UK,Basico,328.82,Horror,2025-01-05
8956,26,UK,Padrao,462.9,Comedia,2025-01-06
8957,19,India,Padrao,334.16,Ficcao cientifica,2025-01-27
8958,49,Brazil,Basico,879.49,Horror,2024-04-25
8959,24,Australia,Padrao,247.92,Comedia,2024-08-01
8960,33,Brazil,Basico,327.89,Comedia,2024-05-15
8961,68,India,Premium,950.58,Drama,2024-05-15
8962,17,France,Premium,28.88,Acao,2025-02-11
8963,19,Japan,Padrao,121.03,Drama,2024-06-17
8964,51,Australia,Padrao,398.17,Acao,2025-02-09
8965,39,Mexico,Basico,430.37,Romance,2025-03-04
8966,58,Australia,Premium,648.89,Comedia,2024-09-07
8967,62,Brazil,Premium,842.09,Horror,2024-08-07
8968,42,Germany,Padrao,848.51,Documentario,2025-01-22
8969,20,Brazil,Basico,424.5,Romance,2025-02-09
8970,49,UK,Premium,449.92,Acao,2024-05-26
8971,25,India,Padrao,619.27,Documentario,2024-03-27
8972,44,Brazil,Basico,448.89,Documentario,2024-11-24
8973,62,UK,Premium,0.84,Ficcao cientifica,2024-12-28
8974,51,France,Premium,961.34,Romance,2024-03-09
8975,20,France,Premium,581.6,Ficcao cientifica,2024-10-19
8976,64,Australia,Padrao,424.41,Documentario,2024-09-08
8977,27,UK,Basico,312.75,Documentario,2024-10-09
8978,29,Brazil,Basico,747.43,Acao,2024-08-22
8979,75,Japan,Basico,717.27,Acao,2024-05-18
8980,63,Mexico,Premium,181.26,Drama,2024-11-25
8981,48,France,Basico,729.38,Horror,2024-05-11
8982,20,Germany,Padrao,252.52,Romance,2025-01-05
8983,40,Germany,Padrao,564.38,Horror,2025-01-04
8984,32,India,Premium,97.24,Ficcao cientifica,2024-11-24
8985,40,Australia,Basico,632.76,Ficcao cientifica,2024-06-04
8986,39,France,Basico,649.23,Documentario,2024-09-25
8987,50,Germany,Basico,785.17,Horror,2024-10-25
8988,53,France,Premium,373.44,Documentario,2024-09-09
8989,57,Germany,Basico,256.6,Horror,2024-12-30
8990,64,Mexico,Basico,249.9,Horror,2025-02-15
8991,37,Mexico,Basico,526.92,Ficcao cientifica,2024-12-22
8992,62,Brazil,Premium,450.79,Documentario,2024-10-11
8993,68,India,Premium,953.63,Acao,2024-08-11
8994,37,Mexico,Padrao,467.18,Horror,2024-10-16
8995,65,Brazil,Basico,686.74,Romance,2025-01-21
8996,71,Mexico,Basico,742.17,Romance,2024-07-18
8997,32,Canada,Premium,79.03,Acao,2024-03-20
8998,19,Mexico,Padrao,214.01,Romance,2024-08-03
8999,45,UK,Padrao,694.8,Comedia,2025-02-26
9000,17,India,Premium,684.42,Drama,2025-02-15
9001,42,Japan,Padrao,477.68,Horror,2024-12-22
9002,63,Japan,Basico,399.34,Documentario,2025-01-09
9003,79,Canada,Basico,339.4,Documentario,2024-06-01
9004,74,Brazil,Padrao,719.96,Ficcao cientifica,2024-12-10
9005,28,Brazil,Padrao,282.14,Documentario,2024-12-22
9006,17,Canada,Padrao,296.99,Acao,2024-10-21
9007,65,Canada,Padrao,148.36,Documentario,2024-08-31
9008,77,Australia,Basico,482.84,Drama,2024-12-25
9009,31,India,Padrao,676.59,Acao,2024-08-09
9010,77,Mexico,Premium,860.38,Drama,2024-12-26
9011,63,Brazil,Padrao,895.72,Comedia,2024-04-07
9012,29,Brazil,Premium,506.82,Ficcao cientifica,2025-01-30
9013,15,Brazil,Premium,874.44,Acao,2024-09-07
9014,18,France,Basico,947.77,Ficcao cientifica,2024-11-24
9015,80,Australia,Premium,888.7,Ficcao cientifica,2025-01-07
9016,59,UK,Padrao,884.53,Horror,2024-03-23
9017,49,Mexico,Premium,889.63,Romance,2025-01-28
9018,39,France,Basico,976.11,Drama,2024-08-23
9019,56,India,Padrao,50.45,Drama,2024-09-14
9020,58,Germany,Padrao,765.81,Ficcao cientifica,2024-04-12
9021,75,USA,Basico,659.27,Romance,2024-08-28
9022,45,USA,Premium,206.51,Acao,2025-02-15
9023,54,Japan,Basico,422.22,Documentario,2024-07-03
9024,34,India,Padrao,988.33,Ficcao cientifica,2024-12-01
9025,75,Australia,Premium,565.08,Romance,2024-07-06
9026,27,India,Premium,837.24,Horror,2024-09-05
9027,34,Canada,Premium,939.81,Comedia,2024-10-28
9028,71,Brazil,Basico,96.09,Acao,2024-10-17
9029,20,Mexico,Padrao,507.37,Ficcao cientifica,2024-04-25
9030,13,India,Padrao,991.39,Documentario,2024-05-31
9031,39,France,Premium,714.96,Ficcao cientifica,2024-07-23
9032,16,UK,Padrao,839.0,Comedia,2025-02-03
9033,20,India,Premium,618.22,Drama,2024-08-14
9034,15,Australia,Premium,173.82,Comedia,2024-09-22
9035,28,France,Basico,930.29,Documentario,2024-06-14
9036,28,UK,Padrao,562.11,Romance,2024-07-27
9037,65,Mexico,Padrao,734.14,Comedia,2024-08-29
9038,47,Mexico,Padrao,386.66,Ficcao cientifica,2024-07-30
9039,41,Japan,Premium,850.64,Ficcao cientifica,2024-07-27
9040,42,Mexico,Padrao,531.8,Ficcao cientifica,2024-08-23
9041,30,India,Premium,813.36,Acao,2024-12-25
9042,21,India,Basico,328.85,Ficcao cientifica,2024-11-01
9043,67,Brazil,Premium,188.7,Romance,2024-08-25
9044,75,India,Padrao,821.03,Comedia,2025-03-02
9045,51,Australia,Basico,434.39,Comedia,2024-05-03
9046,27,USA,Basico,499.91,Documentario,2024-08-31
9047,78,Germany,Basico,153.62,Documentario,2024-11-28
9048,64,Australia,Basico,97.8,Ficcao cientifica,2024-09-26
9049,72,UK,Premium,575.09,Ficcao cientifica,2024-11-15
9050,57,Germany,Basico,424.86,Horror,2024-06-10
9051,32,Japan,Premium,859.21,Documentario,2025-02-11
9052,54,Canada,Basico,371.64,Romance,2024-12-20
9053,15,France,Premium,282.75,Romance,2024-06-23
9054,58,Canada,Basico,542.9,Comedia,2024-10-11
9055,59,Mexico,Premium,222.25,Acao,2024-12-08
9056,65,Mexico,Padrao,897.41,Comedia,2024-09-03
9057,50,USA,Premium,105.34,Comedia,2025-03-03
9058,20,Australia,Basico,193.03,Horror,2024-12-03
9059,21,Germany,Padrao,743.14,Drama,2024-09-05
9060,34,UK,Padrao,107.36,Romance,2024-05-19
9061,30,Australia,Padrao,738.78,Acao,2025-01-12
9062,13,Japan,Basico,505.52,Documentario,2024-06-18
